    44.200     42.551     14.220
    44.300     42.485     14.146
    44.400     42.415     14.074
    44.500     42.347     14.004
    44.600     42.277     13.939
    44.700     42.211     13.874
    44.800     42.142     13.811
    44.900     42.073     13.753
    45.000     42.008     13.695
    45.100     41.939     13.639
    45.200     41.872     13.587
    45.300     41.807     13.535
    45.400     41.738     13.485
    45.500     41.670     13.437
    45.600     41.602     13.393
    45.700     41.538     13.348
    45.800     41.470     13.306
    45.900     41.404     13.267
    46.000     41.340     13.228
    46.100     41.273     13.190
    46.200     41.206     13.155
    46.300     41.139     13.121
    46.400     41.076     13.088
    46.500     41.010     13.056
    46.600     40.945     13.028
    46.700     40.882     12.999
    46.800     40.816     12.971
    46.900     40.752     12.946
    47.000     40.686     12.921
    47.100     40.625     12.896
    47.200     40.560     12.875
    47.300     40.496     12.853
    47.400     40.435     12.832
    47.500     40.371     12.811
    47.600     40.308     12.794
    47.700     40.244     12.776
    47.800     40.185     12.758
    47.900     40.121     12.743
    48.000     40.059     12.727
    48.100     40.000     12.712
    48.200     39.938     12.699
    48.300     39.877     12.685
    48.400     39.815     12.673
    48.500     39.757     12.660
    48.600     39.695     12.650
    48.700     39.635     12.639
    48.800     39.578     12.628
    48.900     39.517     12.619
    49.000     39.458     12.610
    49.100     39.398     12.600
    49.200     39.342     12.593
    49.300     39.282     12.585
    49.400     39.224     12.577
    49.500     39.169     12.570
    49.600     39.111     12.564
    49.700     39.053     12.557
    49.800     38.995     12.551
    49.900     38.941     12.546
    50.000     38.884     12.540
    50.100     38.828     12.535
    50.200     38.775     12.531
    50.300     38.718     12.526
    50.400     38.662     12.521
    50.500     38.607     12.517
    50.600     38.555     12.514
    50.700     38.500     12.510
    50.800     38.446     12.506
    50.900     38.395     12.503
    51.000     38.341     12.500
    51.100     38.287     12.497
    51.200     38.234     12.495
    51.300     38.184     12.492
    51.400     38.131     12.489
    51.500     38.079     12.486
    51.600     38.027     12.485
    51.700     37.978     12.483
    51.800     37.927     12.480
    51.900     37.876     12.479
    52.000     37.828     12.477
    52.100     37.778     12.475
    52.200     37.727     12.474
    52.300     37.678     12.472
    52.400     37.631     12.470
    52.500     37.582     12.468
    52.600     37.533     12.468
    52.700     37.485     12.466
    52.800     37.439     12.464
    52.900     37.391     12.462
    53.000     37.344     12.460
    53.100     37.300     12.457
    53.200     37.253     12.454
    53.300     37.206     12.451
    53.400     37.160     12.447
    53.500     37.117     12.443
    53.600     37.071     12.438
    53.700     37.025     12.433
    53.800     36.980     12.427
    53.900     36.938     12.420
    54.000     36.894     12.413
    54.100     36.850     12.405
    54.200     36.806     12.396
    54.300     36.765     12.387
    54.400     36.721     12.376
    54.500     36.679     12.365
    54.600     36.636     12.353
    54.700     36.597     12.340
    54.800     36.554     12.326
    54.900     36.513     12.312
    55.000     36.475     12.296
    55.100     36.433     12.280
    55.200     36.392     12.263
    55.300     36.352     12.246
    55.400     36.315     12.227
    55.500     36.274     12.207
    55.600     36.234     12.187
    55.700     36.195     12.166
    55.800     36.159     12.144
    55.900     36.120     12.122
    56.000     36.081     12.098
    56.100     36.043     12.074
    56.200     36.008     12.050
    56.300     35.971     12.025
    56.400     35.933     11.998
    56.500     35.896     11.971
    56.600     35.862     11.945
    56.700     35.825     11.917
    56.800     35.789     11.889
    56.900     35.753     11.861
    57.000     35.720     11.831
    57.100     35.685     11.801
    57.200     35.649     11.772
    57.300     35.614     11.741
    57.400     35.583     11.710
    57.500     35.548     11.679
    57.600     35.513     11.648
    57.700     35.480     11.616
    57.800     35.449     11.584
    57.900     35.416     11.552
    58.000     35.382     11.519
    58.100     35.350     11.486
    58.200     35.320     11.454
    58.300     35.287     11.420
    58.400     35.255     11.387
    58.500     35.224     11.354
    58.600     35.192     11.320
    58.700     35.163     11.286
    58.800     35.131     11.252
    58.900     35.101     11.218
    59.000     35.070     11.184
    59.100     35.042     11.150
    59.200     35.012     11.116
